"fov","cellID","x_local_px","y_local_px","x_global_px","y_global_px"
32,249,273,3541,151348.817108155,-38945.1113230387
32,249,272,3546,151347.817108155,-38940.1113230387
32,249,272,3554,151347.817108155,-38932.1113230387
32,249,273,3559,151348.817108155,-38927.1113230387
32,249,277,3572,151352.817108155,-38914.1113230387
32,249,286,3579,151361.817108155,-38907.1113230387
32,249,299,3588,151374.817108155,-38898.1113230387
32,249,350,3623,151425.817108155,-38863.1113230387
32,250,870,3606,151945.817108155,-38880.1113230387
32,250,876,3604,151951.817108155,-38882.1113230387
32,250,886,3599,151961.817108155,-38887.1113230387
32,250,892,3595,151967.817108155,-38891.1113230387
32,250,899,3588,151974.817108155,-38898.1113230387
32,250,900,3586,151975.817108155,-38900.1113230387
32,250,900,3578,151975.817108155,-38908.1113230387
32,250,895,3563,151970.817108155,-38923.1113230387
32,250,891,3553,151966.817108155,-38933.1113230387
32,250,879,3527,151954.817108155,-38959.1113230387
32,250,877,3523,151952.817108155,-38963.1113230387
32,250,876,3522,151951.817108155,-38964.1113230387
32,250,858,3511,151933.817108155,-38975.1113230387
32,250,828,3496,151903.817108155,-38990.1113230387
32,250,819,3496,151894.817108155,-38990.1113230387
32,250,805,3502,151880.817108155,-38984.1113230387
32,250,794,3507,151869.817108155,-38979.1113230387
32,250,768,3525,151843.817108155,-38961.1113230387
32,250,767,3526,151842.817108155,-38960.1113230387
32,250,766,3530,151841.817108155,-38956.1113230387
32,250,766,3543,151841.817108155,-38943.1113230387
32,250,767,3548,151842.817108155,-38938.1113230387
32,250,769,3555,151844.817108155,-38931.1113230387
32,250,781,3589,151856.817108155,-38897.1113230387
32,250,783,3593,151858.817108155,-38893.1113230387
32,250,785,3595,151860.817108155,-38891.1113230387
32,250,809,3600,151884.817108155,-38886.1113230387
32,250,838,3604,151913.817108155,-38882.1113230387
32,250,850,3605,151925.817108155,-38881.1113230387
32,250,869,3606,151944.817108155,-38880.1113230387
32,251,3431,3615,154506.817108155,-38871.1113230387
32,251,3434,3612,154509.817108155,-38874.1113230387
32,251,3437,3608,154512.817108155,-38878.1113230387
32,251,3444,3598,154519.817108155,-38888.1113230387
32,251,3445,3595,154520.817108155,-38891.1113230387
32,251,3445,3594,154520.817108155,-38892.1113230387
32,251,3433,3532,154508.817108155,-38954.1113230387
32,251,3415,3519,154490.817108155,-38967.1113230387
32,251,3395,3505,154470.817108155,-38981.1113230387
32,251,3380,3499,154455.817108155,-38987.1113230387
32,251,3379,3501,154454.817108155,-38985.1113230387
32,251,3357,3564,154432.817108155,-38922.1113230387
32,251,3357,3566,154432.817108155,-38920.1113230387
32,251,3358,3569,154433.817108155,-38917.1113230387
32,251,3359,3570,154434.817108155,-38916.1113230387
32,251,3407,3606,154482.817108155,-38880.1113230387
32,251,3410,3608,154485.817108155,-38878.1113230387
32,251,3415,3611,154490.817108155,-38875.1113230387
32,251,3426,3615,154501.817108155,-38871.1113230387
32,252,483,3608,151558.817108155,-38878.1113230387
32,252,489,3607,151564.817108155,-38879.1113230387
32,252,511,3599,151586.817108155,-38887.1113230387
32,252,523,3594,151598.817108155,-38892.1113230387
32,252,525,3593,151600.817108155,-38893.1113230387
32,252,527,3586,151602.817108155,-38900.1113230387
32,252,527,3566,151602.817108155,-38920.1113230387
32,252,525,3564,151600.817108155,-38922.1113230387
32,252,517,3560,151592.817108155,-38926.1113230387
32,252,510,3558,151585.817108155,-38928.1113230387
32,252,502,3556,151577.817108155,-38930.1113230387
32,252,500,3556,151575.817108155,-38930.1113230387
32,252,495,3558,151570.817108155,-38928.1113230387
32,252,480,3573,151555.817108155,-38913.1113230387
32,252,474,3580,151549.817108155,-38906.1113230387
32,252,468,3593,151543.817108155,-38893.1113230387
32,252,467,3597,151542.817108155,-38889.1113230387
32,252,469,3600,151544.817108155,-38886.1113230387
32,252,473,3605,151548.817108155,-38881.1113230387
32,252,476,3608,151551.817108155,-38878.1113230387
32,253,2620,3608,153695.817108155,-38878.1113230387
32,253,2625,3607,153700.817108155,-38879.1113230387
32,253,2639,3603,153714.817108155,-38883.1113230387
32,253,2642,3602,153717.817108155,-38884.1113230387
32,253,2648,3599,153723.817108155,-38887.1113230387
32,253,2651,3596,153726.817108155,-38890.1113230387
32,253,2651,3586,153726.817108155,-38900.1113230387
32,253,2650,3576,153725.817108155,-38910.1113230387
32,253,2649,3571,153724.817108155,-38915.1113230387
32,253,2647,3563,153722.817108155,-38923.1113230387
32,253,2637,3539,153712.817108155,-38947.1113230387
32,253,2628,3520,153703.817108155,-38966.1113230387
32,253,2624,3514,153699.817108155,-38972.1113230387
32,253,2623,3514,153698.817108155,-38972.1113230387
32,253,2608,3521,153683.817108155,-38965.1113230387
32,253,2600,3525,153675.817108155,-38961.1113230387
32,253,2590,3531,153665.817108155,-38955.1113230387
32,253,2572,3549,153647.817108155,-38937.1113230387
32,253,2568,3555,153643.817108155,-38931.1113230387
32,253,2566,3559,153641.817108155,-38927.1113230387
32,253,2560,3576,153635.817108155,-38910.1113230387
32,253,2559,3581,153634.817108155,-38905.1113230387
32,253,2559,3583,153634.817108155,-38903.1113230387
32,253,2561,3587,153636.817108155,-38899.1113230387
32,253,2567,3593,153642.817108155,-38893.1113230387
32,253,2577,3599,153652.817108155,-38887.1113230387
32,253,2583,3602,153658.817108155,-38884.1113230387
32,253,2586,3603,153661.817108155,-38883.1113230387
32,253,2600,3607,153675.817108155,-38879.1113230387
32,253,2605,3608,153680.817108155,-38878.1113230387
32,254,2722,3564,153797.817108155,-38922.1113230387
32,254,2721,3559,153796.817108155,-38927.1113230387
32,254,2719,3551,153794.817108155,-38935.1113230387
32,254,2715,3537,153790.817108155,-38949.1113230387
32,254,2714,3534,153789.817108155,-38952.1113230387
32,254,2713,3532,153788.817108155,-38954.1113230387
32,254,2710,3528,153785.817108155,-38958.1113230387
32,254,2701,3522,153776.817108155,-38964.1113230387
32,254,2692,3517,153767.817108155,-38969.1113230387
32,254,2689,3516,153764.817108155,-38970.1113230387
32,254,2637,3504,153712.817108155,-38982.1113230387
32,254,2636,3504,153711.817108155,-38982.1113230387
32,254,2625,3508,153700.817108155,-38978.1113230387
32,254,2624,3510,153699.817108155,-38976.1113230387
32,254,2624,3513,153699.817108155,-38973.1113230387
32,254,2628,3528,153703.817108155,-38958.1113230387
32,254,2653,3595,153728.817108155,-38891.1113230387
32,254,2655,3596,153730.817108155,-38890.1113230387
32,254,2669,3602,153744.817108155,-38884.1113230387
32,254,2672,3603,153747.817108155,-38883.1113230387
32,254,2688,3607,153763.817108155,-38879.1113230387
32,254,2693,3608,153768.817108155,-38878.1113230387
32,254,2694,3608,153769.817108155,-38878.1113230387
32,254,2700,3606,153775.817108155,-38880.1113230387
32,254,2710,3601,153785.817108155,-38885.1113230387
32,254,2717,3594,153792.817108155,-38892.1113230387
32,254,2718,3592,153793.817108155,-38894.1113230387
32,254,2719,3589,153794.817108155,-38897.1113230387
32,254,2721,3581,153796.817108155,-38905.1113230387
32,254,2722,3576,153797.817108155,-38910.1113230387
32,255,2406,3593,153481.817108155,-38893.1113230387
32,255,2463,3587,153538.817108155,-38899.1113230387
32,255,2472,3585,153547.817108155,-38901.1113230387
32,255,2479,3578,153554.817108155,-38908.1113230387
32,255,2480,3576,153555.817108155,-38910.1113230387
32,255,2481,3573,153556.817108155,-38913.1113230387
32,255,2482,3568,153557.817108155,-38918.1113230387
32,255,2482,3558,153557.817108155,-38928.1113230387
32,255,2481,3553,153556.817108155,-38933.1113230387
32,255,2480,3550,153555.817108155,-38936.1113230387
32,255,2477,3544,153552.817108155,-38942.1113230387
32,255,2460,3527,153535.817108155,-38959.1113230387
32,255,2458,3526,153533.817108155,-38960.1113230387
32,255,2444,3526,153519.817108155,-38960.1113230387
32,255,2424,3530,153499.817108155,-38956.1113230387
32,255,2415,3532,153490.817108155,-38954.1113230387
32,255,2408,3534,153483.817108155,-38952.1113230387
32,255,2405,3535,153480.817108155,-38951.1113230387
32,255,2377,3546,153452.817108155,-38940.1113230387
32,255,2375,3547,153450.817108155,-38939.1113230387
32,255,2374,3548,153449.817108155,-38938.1113230387
32,255,2372,3552,153447.817108155,-38934.1113230387
32,255,2369,3561,153444.817108155,-38925.1113230387
32,255,2368,3566,153443.817108155,-38920.1113230387
32,255,2368,3569,153443.817108155,-38917.1113230387
32,255,2369,3571,153444.817108155,-38915.1113230387
32,255,2373,3576,153448.817108155,-38910.1113230387
32,255,2389,3592,153464.817108155,-38894.1113230387
32,255,2392,3594,153467.817108155,-38892.1113230387
32,256,3540,3590,154615.817108155,-38896.1113230387
32,256,3540,3587,154615.817108155,-38899.1113230387
32,256,3537,3579,154612.817108155,-38907.1113230387
32,256,3501,3540,154576.817108155,-38946.1113230387
32,256,3496,3535,154571.817108155,-38951.1113230387
32,256,3485,3525,154560.817108155,-38961.1113230387
32,256,3481,3523,154556.817108155,-38963.1113230387
32,256,3470,3523,154545.817108155,-38963.1113230387
32,256,3434,3532,154509.817108155,-38954.1113230387
32,256,3433,3536,154508.817108155,-38950.1113230387
32,256,3432,3541,154507.817108155,-38945.1113230387
32,256,3432,3544,154507.817108155,-38942.1113230387
32,256,3434,3566,154509.817108155,-38920.1113230387
32,256,3438,3583,154513.817108155,-38903.1113230387
32,256,3445,3593,154520.817108155,-38893.1113230387
32,256,3538,3595,154613.817108155,-38891.1113230387
32,257,459,3599,151534.817108155,-38887.1113230387
32,257,465,3597,151540.817108155,-38889.1113230387
32,257,467,3596,151542.817108155,-38890.1113230387
32,257,500,3555,151575.817108155,-38931.1113230387
32,257,502,3508,151577.817108155,-38978.1113230387
32,257,501,3506,151576.817108155,-38980.1113230387
32,257,469,3481,151544.817108155,-39005.1113230387
32,257,452,3490,151527.817108155,-38996.1113230387
32,257,422,3514,151497.817108155,-38972.1113230387
32,257,419,3517,151494.817108155,-38969.1113230387
32,257,417,3524,151492.817108155,-38962.1113230387
32,257,416,3529,151491.817108155,-38957.1113230387
32,257,416,3570,151491.817108155,-38916.1113230387
32,257,418,3572,151493.817108155,-38914.1113230387
32,257,454,3599,151529.817108155,-38887.1113230387
32,258,950,3600,152025.817108155,-38886.1113230387
32,258,955,3599,152030.817108155,-38887.1113230387
32,258,958,3598,152033.817108155,-38888.1113230387
32,258,960,3597,152035.817108155,-38889.1113230387
32,258,965,3592,152040.817108155,-38894.1113230387
32,258,966,3590,152041.817108155,-38896.1113230387
32,258,935,3525,152010.817108155,-38961.1113230387
32,258,922,3508,151997.817108155,-38978.1113230387
32,258,914,3500,151989.817108155,-38986.1113230387
32,258,902,3500,151977.817108155,-38986.1113230387
32,258,892,3504,151967.817108155,-38982.1113230387
32,258,890,3505,151965.817108155,-38981.1113230387
32,258,881,3514,151956.817108155,-38972.1113230387
32,258,880,3516,151955.817108155,-38970.1113230387
32,258,878,3522,151953.817108155,-38964.1113230387
32,258,878,3524,151953.817108155,-38962.1113230387
32,258,881,3535,151956.817108155,-38951.1113230387
32,258,882,3538,151957.817108155,-38948.1113230387
32,258,901,3580,151976.817108155,-38906.1113230387
32,258,902,3582,151977.817108155,-38904.1113230387
32,258,905,3585,151980.817108155,-38901.1113230387
32,258,912,3591,151987.817108155,-38895.1113230387
32,258,921,3597,151996.817108155,-38889.1113230387
32,258,923,3598,151998.817108155,-38888.1113230387
32,258,926,3599,152001.817108155,-38887.1113230387
32,258,931,3600,152006.817108155,-38886.1113230387
32,259,3600,3567,154675.817108155,-38919.1113230387
32,259,3602,3566,154677.817108155,-38920.1113230387
32,259,3603,3564,154678.817108155,-38922.1113230387
32,259,3607,3544,154682.817108155,-38942.1113230387
32,259,3607,3538,154682.817108155,-38948.1113230387
32,259,3603,3532,154678.817108155,-38954.1113230387
32,259,3599,3528,154674.817108155,-38958.1113230387
32,259,3540,3491,154615.817108155,-38995.1113230387
32,259,3496,3467,154571.817108155,-39019.1113230387
32,259,3494,3466,154569.817108155,-39020.1113230387
32,259,3491,3465,154566.817108155,-39021.1113230387
32,259,3477,3465,154552.817108155,-39021.1113230387
32,259,3474,3466,154549.817108155,-39020.1113230387
32,259,3472,3467,154547.817108155,-39019.1113230387
32,259,3471,3468,154546.817108155,-39018.1113230387
32,259,3471,3482,154546.817108155,-39004.1113230387
32,259,3481,3522,154556.817108155,-38964.1113230387
32,259,3516,3562,154591.817108155,-38924.1113230387
32,259,3541,3587,154616.817108155,-38899.1113230387
32,260,990,3590,152065.817108155,-38896.1113230387
32,260,995,3589,152070.817108155,-38897.1113230387
32,260,1038,3550,152113.817108155,-38936.1113230387
32,260,1039,3549,152114.817108155,-38937.1113230387
32,260,1041,3543,152116.817108155,-38943.1113230387
32,260,1041,3531,152116.817108155,-38955.1113230387
32,260,1037,3517,152112.817108155,-38969.1113230387
32,260,1036,3514,152111.817108155,-38972.1113230387
32,260,1033,3508,152108.817108155,-38978.1113230387
32,260,1025,3496,152100.817108155,-38990.1113230387
32,260,1004,3475,152079.817108155,-39011.1113230387
32,260,998,3472,152073.817108155,-39014.1113230387
32,260,992,3470,152067.817108155,-39016.1113230387
32,260,988,3470,152063.817108155,-39016.1113230387
32,260,947,3483,152022.817108155,-39003.1113230387
32,260,913,3498,151988.817108155,-38988.1113230387
32,260,948,3574,152023.817108155,-38912.1113230387
32,260,952,3578,152027.817108155,-38908.1113230387
32,260,967,3590,152042.817108155,-38896.1113230387
32,261,2544,3586,153619.817108155,-38900.1113230387
32,261,2549,3585,153624.817108155,-38901.1113230387
32,261,2557,3583,153632.817108155,-38903.1113230387
32,261,2558,3582,153633.817108155,-38904.1113230387
32,261,2623,3513,153698.817108155,-38973.1113230387
32,261,2624,3509,153699.817108155,-38977.1113230387
32,261,2624,3508,153699.817108155,-38978.1113230387
32,261,2623,3506,153698.817108155,-38980.1113230387
32,261,2615,3493,153690.817108155,-38993.1113230387
32,261,2605,3479,153680.817108155,-39007.1113230387
32,261,2595,3469,153670.817108155,-39017.1113230387
32,261,2587,3466,153662.817108155,-39020.1113230387
32,261,2584,3465,153659.817108155,-39021.1113230387
32,261,2566,3462,153641.817108155,-39024.1113230387
32,261,2552,3460,153627.817108155,-39026.1113230387
32,261,2542,3460,153617.817108155,-39026.1113230387
32,261,2498,3485,153573.817108155,-39001.1113230387
32,261,2492,3490,153567.817108155,-38996.1113230387
32,261,2491,3493,153566.817108155,-38993.1113230387
32,261,2490,3498,153565.817108155,-38988.1113230387
32,261,2490,3535,153565.817108155,-38951.1113230387
32,261,2492,3546,153567.817108155,-38940.1113230387
32,261,2493,3551,153568.817108155,-38935.1113230387
32,261,2494,3554,153569.817108155,-38932.1113230387
32,261,2495,3556,153570.817108155,-38930.1113230387
32,261,2505,3571,153580.817108155,-38915.1113230387
32,261,2513,3579,153588.817108155,-38907.1113230387
32,261,2515,3580,153590.817108155,-38906.1113230387
32,261,2518,3581,153593.817108155,-38905.1113230387
32,261,2534,3585,153609.817108155,-38901.1113230387
32,261,2539,3586,153614.817108155,-38900.1113230387
32,262,531,3566,151606.817108155,-38920.1113230387
32,262,534,3565,151609.817108155,-38921.1113230387
32,262,541,3562,151616.817108155,-38924.1113230387
32,262,563,3552,151638.817108155,-38934.1113230387
32,262,591,3538,151666.817108155,-38948.1113230387
32,262,605,3530,151680.817108155,-38956.1113230387
32,262,606,3529,151681.817108155,-38957.1113230387
32,262,607,3527,151682.817108155,-38959.1113230387
32,262,608,3524,151683.817108155,-38962.1113230387
32,262,608,3514,151683.817108155,-38972.1113230387
32,262,606,3508,151681.817108155,-38978.1113230387
32,262,605,3506,151680.817108155,-38980.1113230387
32,262,584,3478,151659.817108155,-39008.1113230387
32,262,576,3474,151651.817108155,-39012.1113230387
32,262,570,3472,151645.817108155,-39014.1113230387
32,262,559,3469,151634.817108155,-39017.1113230387
32,262,554,3468,151629.817108155,-39018.1113230387
32,262,539,3468,151614.817108155,-39018.1113230387
32,262,516,3491,151591.817108155,-38995.1113230387
32,262,502,3507,151577.817108155,-38979.1113230387
32,262,500,3523,151575.817108155,-38963.1113230387
32,262,500,3532,151575.817108155,-38954.1113230387
32,262,501,3554,151576.817108155,-38932.1113230387
32,262,503,3556,151578.817108155,-38930.1113230387
32,262,505,3557,151580.817108155,-38929.1113230387
32,262,529,3566,151604.817108155,-38920.1113230387
32,263,2318,3578,153393.817108155,-38908.1113230387
32,263,2325,3576,153400.817108155,-38910.1113230387
32,263,2334,3573,153409.817108155,-38913.1113230387
32,263,2343,3569,153418.817108155,-38917.1113230387
32,263,2345,3568,153420.817108155,-38918.1113230387
32,263,2349,3564,153424.817108155,-38922.1113230387
32,263,2356,3550,153431.817108155,-38936.1113230387
32,263,2357,3547,153432.817108155,-38939.1113230387
32,263,2360,3536,153435.817108155,-38950.1113230387
32,263,2360,3531,153435.817108155,-38955.1113230387
32,263,2351,3469,153426.817108155,-39017.1113230387
