"fov","cell_ID","Area","AspectRatio","CenterX_local_px","CenterY_local_px","CenterX_global_px","CenterY_global_px","Width","Height","Mean.PanCK","Max.PanCK","Mean.CD68","Max.CD68","Mean.MembraneStain_B2M","Max.MembraneStain_B2M","Mean.CD45","Max.CD45","Mean.DAPI","Max.DAPI"
32,1088,3833,0.61,4223,3499,155298.817108155,-38987.1113230387,65,106,123,1683,54,4386,2381,7842,267,6645,1309,2879
32,1089,5802,1,1132,3502,152207.817108155,-38984.1113230387,89,89,1568,6464,632,6471,2625,7544,240,7525,327,1020
32,1090,3835,1.24,1821,3493,152896.817108155,-38993.1113230387,83,67,2725,6089,174,930,3096,13851,99,1388,2031,4314
32,1091,1616,1.02,1194,3517,152269.817108155,-38969.1113230387,49,48,2626,44845,655,4763,2055,3877,142,558,558,1865
32,1092,2047,0.74,1575,3506,152650.817108155,-38980.1113230387,52,70,3331,10029,215,711,4363,12168,127,896,1472,3853
32,1093,8066,1.13,3762,3487,154837.817108155,-38999.1113230387,121,107,1739,7000,3334,18559,1566,3507,255,1034,1884,5069
32,1094,2767,1.21,3576,3498,154651.817108155,-38988.1113230387,74,61,269,1631,145,3376,745,4508,81,5724,480,1939
32,1095,3367,0.7,2014,3479,153089.817108155,-39007.1113230387,62,88,1540,5052,162,1053,2484,9301,86,959,957,3052
32,1096,4492,1.6,2874,3485,153949.817108155,-39001.1113230387,101,63,3669,11530,107,663,7141,43405,108,861,1459,4140
32,1097,3601,0.93,1631,3480,152706.817108155,-39006.1113230387,71,76,3457,8256,213,3510,3497,7468,154,5901,1495,3916
32,1098,3015,1.03,1562,3479,152637.817108155,-39007.1113230387,73,71,3376,7168,362,3737,3869,10778,200,9116,1109,3083
32,1099,7137,1.05,3938,3454,155013.817108155,-39032.1113230387,114,109,151,1431,975,5623,1010,4579,79,1161,1025,4252
32,1100,6780,1.17,1206,3464,152281.817108155,-39022.1113230387,109,93,2536,21923,1000,8761,2480,5599,187,1248,702,2435
32,1101,3955,1.1,1773,3461,152848.817108155,-39025.1113230387,79,72,3267,11687,143,594,2834,5299,73,1420,1699,4705
32,1102,4857,1.35,4091,3473,155166.817108155,-39013.1113230387,92,68,100,1065,77,3543,2244,7633,455,7588,1973,5282
32,1103,4520,0.66,2061,3444,153136.817108155,-39042.1113230387,64,97,1608,5828,132,4743,1513,6587,71,5691,1194,4463
32,1104,3752,1.42,2497,3459,153572.817108155,-39027.1113230387,91,64,2042,8237,181,4201,1984,15054,174,6884,934,3112
32,1105,3926,0.7,474,3428,151549.817108155,-39058.1113230387,69,98,4770,23807,99,529,1168,4039,68,656,1842,4490
32,1106,3206,1.21,1689,3454,152764.817108155,-39032.1113230387,74,61,3361,12758,139,2186,2883,7422,58,4712,674,2204
32,1107,1550,0.9,2338,3443,153413.817108155,-39043.1113230387,46,51,4182,25205,110,440,1734,4571,126,896,956,2094
32,1108,2657,1.32,1837,3448,152912.817108155,-39038.1113230387,70,53,3788,10193,162,596,4823,16000,98,879,590,1549
32,1109,3703,1.17,3179,3433,154254.817108155,-39053.1113230387,83,71,3454,10821,96,712,2983,11769,82,1145,1175,3187
32,1110,1496,0.92,4189,3432,155264.817108155,-39054.1113230387,47,51,89,1088,83,4454,1979,8088,796,13002,679,2142
32,1111,8334,1.63,3798,3415,154873.817108155,-39071.1113230387,163,100,334,1916,204,3384,843,4840,131,1435,1244,4191
32,1112,5099,0.55,2115,3396,153190.817108155,-39090.1113230387,67,122,1320,8090,196,3311,1069,6476,119,5683,1410,3748
32,1113,3265,1.3,3095,3406,154170.817108155,-39080.1113230387,91,70,3016,10937,74,440,2463,4986,65,558,1495,3242
32,1114,3309,1.32,1388,3413,152463.817108155,-39073.1113230387,79,60,3480,6587,200,660,3430,6127,123,705,1193,3423
32,1115,4126,1.43,1850,3402,152925.817108155,-39084.1113230387,93,65,5494,13032,185,938,4280,14054,116,1055,506,1287
32,1116,12319,1.47,3407,3363,154482.817108155,-39123.1113230387,192,131,633,4212,816,10649,787,5880,155,7980,1645,7086
32,1117,5310,1.52,1476,3388,152551.817108155,-39098.1113230387,105,69,3879,8226,189,816,3427,5819,88,927,1194,2823
32,1118,1902,1.12,2455,3399,153530.817108155,-39087.1113230387,58,52,2645,6357,155,783,3688,21240,128,765,1547,3372
32,1119,4459,1.03,2685,3376,153760.817108155,-39110.1113230387,79,77,2404,9852,39,485,2080,8969,45,873,641,2540
32,1120,3011,1.1,1720,3391,152795.817108155,-39095.1113230387,65,59,3823,11878,202,5091,2672,6874,142,6330,407,1469
32,1121,1558,1.38,3371,3390,154446.817108155,-39096.1113230387,69,50,153,876,105,430,583,1978,32,170,1162,3437
32,1122,4913,0.94,38,3363,151113.817108155,-39123.1113230387,77,82,429,3346,40,543,258,1757,12,426,713,2469
32,1123,5356,1.21,1968,3366,153043.817108155,-39120.1113230387,93,77,4017,8608,222,781,5922,33164,92,713,416,1543
32,1124,2661,0.91,1814,3365,152889.817108155,-39121.1113230387,63,69,5188,13002,193,785,3467,6666,97,855,753,2544
32,1125,2500,1.42,2571,3363,153646.817108155,-39123.1113230387,71,50,5102,18914,74,442,3019,23583,84,681,576,1905
32,1126,2126,1.8,3057,3361,154132.817108155,-39125.1113230387,79,44,2841,11018,57,333,1632,25821,73,428,2237,3838
32,1127,2216,0.9,486,3350,151561.817108155,-39136.1113230387,63,70,2950,14500,82,374,1383,8579,76,497,1277,2624
32,1128,3833,0.92,1580,3349,152655.817108155,-39137.1113230387,73,79,3173,6659,129,728,2800,8698,62,824,1211,3441
32,1129,5136,1,850,3336,151925.817108155,-39150.1113230387,93,93,1752,10677,69,568,1818,7379,55,819,1103,3860
32,1130,3933,1.19,3170,3348,154245.817108155,-39138.1113230387,87,73,493,3927,51,425,1138,4049,88,1483,569,1820
32,1131,3105,1.25,1161,3350,152236.817108155,-39136.1113230387,76,61,1716,4046,370,4088,2250,7892,152,5069,438,1878
32,1132,1535,0.96,2140,3353,153215.817108155,-39133.1113230387,49,51,980,3753,1203,7115,1257,3200,202,1634,950,2363
32,1133,3011,1.38,1500,3348,152575.817108155,-39138.1113230387,77,56,3549,8029,144,571,2740,4944,71,1172,1803,3782
32,1134,3505,0.74,1777,3331,152852.817108155,-39155.1113230387,64,87,4984,12881,223,1958,3750,6920,110,996,1208,3285
32,1135,3453,1.13,1726,3337,152801.817108155,-39149.1113230387,71,63,4583,17943,495,5051,3839,6831,94,632,646,2218
32,1136,5377,1.1,1876,3328,152951.817108155,-39158.1113230387,89,81,5541,12769,230,846,5690,21139,118,1328,636,1939
32,1137,2704,1.47,2876,3320,153951.817108155,-39166.1113230387,81,55,2118,11676,56,486,1280,13137,52,578,2444,3919
32,1138,4833,1.38,4143,3289,155218.817108155,-39197.1113230387,131,95,260,1408,198,3252,1518,7394,331,7155,1608,4462
32,1139,7108,1.35,3247,3305,154322.817108155,-39181.1113230387,123,91,145,1658,37,5062,418,5076,49,7394,626,2604
32,1140,3218,1.1,1179,3313,152254.817108155,-39173.1113230387,76,69,2485,4646,594,5549,2987,7267,145,1072,900,2410
32,1141,2530,0.93,1761,3267,152836.817108155,-39219.1113230387,63,68,5342,14677,260,881,4338,9670,138,795,999,3658
32,1142,3587,1.76,2954,3263,154029.817108155,-39223.1113230387,104,59,540,6497,39,254,1045,5571,31,571,648,2484
32,1143,3757,1,1825,3257,152900.817108155,-39229.1113230387,70,70,4806,11721,374,6149,4154,11163,255,6717,399,1180
32,1144,6843,1.85,187,3257,151262.817108155,-39229.1113230387,124,67,143,874,23,454,165,2119,11,690,601,3294
32,1145,8024,0.6,1008,3225,152083.817108155,-39261.1113230387,78,131,1576,6694,2178,17332,2746,9036,245,6497,1121,3464
32,1146,4164,0.78,1666,3248,152741.817108155,-39238.1113230387,66,85,3098,7669,250,4557,2980,6968,144,5804,479,1992
32,1147,5653,0.61,1067,3231,152142.817108155,-39255.1113230387,68,111,1724,13656,1598,8306,2793,8873,211,6202,1285,3666
32,1148,4550,1.14,1736,3242,152811.817108155,-39244.1113230387,91,80,3319,8955,120,536,2320,9012,73,543,839,2732
32,1149,3700,1.09,2307,3236,153382.817108155,-39250.1113230387,71,65,13407,45879,114,3625,1710,10809,92,6957,921,2384
32,1150,8600,1.21,3819,3214,154894.817108155,-39272.1113230387,128,106,138,1752,101,5950,1612,8517,729,10647,1862,5148
32,1151,4591,0.9,2074,3213,153149.817108155,-39273.1113230387,82,91,1370,9577,393,5887,824,4979,112,1342,544,1486
32,1152,7905,1.86,2680,3210,153755.817108155,-39276.1113230387,149,80,3737,18954,89,561,1617,21554,66,598,1393,3736
32,1153,4511,1.49,69,3213,151144.817108155,-39273.1113230387,94,63,50,434,11,282,199,2572,7,766,266,1439
32,1154,4892,1.46,2441,3209,153516.817108155,-39277.1113230387,99,68,4919,19378,75,540,2016,58382,65,549,1023,2807
32,1155,8195,1.78,2997,3194,154072.817108155,-39292.1113230387,151,85,109,1885,65,6220,307,5590,93,8278,949,4109
32,1156,6912,1.17,1146,3184,152221.817108155,-39302.1113230387,109,93,3538,28467,309,2206,3293,9275,156,1432,1208,3611
32,1157,5762,1.63,3315,3178,154390.817108155,-39308.1113230387,119,73,111,1527,108,5928,1060,6106,163,6560,1021,3680
32,1158,4279,1.32,147,3180,151222.817108155,-39306.1113230387,87,66,113,1481,40,5707,457,6044,38,6294,344,2240
32,1159,4716,0.8,1853,3162,152928.817108155,-39324.1113230387,71,89,6369,20276,228,5696,2848,7212,172,6937,713,4097
32,1160,7064,0.85,1234,3152,152309.817108155,-39334.1113230387,89,105,3490,11145,200,5432,3064,8207,168,5457,635,2237
32,1161,3603,1.07,3602,3153,154677.817108155,-39333.1113230387,80,75,144,1256,97,988,1500,4807,292,2000,526,1768
32,1162,2552,1.65,3270,3157,154345.817108155,-39329.1113230387,89,54,109,1877,352,5520,1723,6289,192,6918,1438,3314
32,1163,5804,0.89,3906,3132,154981.817108155,-39354.1113230387,91,102,399,2094,157,6611,838,8120,346,8999,1524,5831
32,1164,4219,1.74,359,3142,151434.817108155,-39344.1113230387,99,57,197,698,28,506,132,1420,6,84,235,1520
32,1165,8757,2.92,2469,3116,153544.817108155,-39370.1113230387,222,76,453,3233,74,4698,314,5779,49,6222,1394,4401
32,1166,4211,1.2,1725,3128,152800.817108155,-39358.1113230387,83,69,7205,17143,193,5557,2270,6639,179,7324,500,2326
32,1167,2893,0.97,1672,3113,152747.817108155,-39373.1113230387,62,64,3721,13087,111,5653,1257,4503,83,5749,488,2350
32,1168,4302,1.12,2550,3087,153625.817108155,-39399.1113230387,84,75,634,7075,47,438,523,3706,32,616,534,2120
32,1169,3508,1.52,3823,3086,154898.817108155,-39400.1113230387,111,73,203,675,62,358,1741,10598,360,3191,1843,4939
32,1170,5799,1.4,544,3076,151619.817108155,-39410.1113230387,113,81,60,736,9,182,143,1262,8,588,878,3422
32,1171,3984,1.57,3721,3065,154796.817108155,-39421.1113230387,102,65,152,1690,108,3977,4688,25096,366,7468,1327,4074
32,1172,1806,1.48,3621,3071,154696.817108155,-39415.1113230387,68,46,94,812,60,511,3853,10713,950,6065,1550,3701
32,1173,4490,1.55,275,3051,151350.817108155,-39435.1113230387,104,67,33,2696,45,2885,794,5128,32,841,573,2323
32,1174,2198,1.24,2112,3058,153187.817108155,-39428.1113230387,61,49,467,1945,953,9963,298,1097,60,367,698,3345
32,1175,4720,1.37,3352,3039,154427.817108155,-39447.1113230387,93,68,150,1044,841,7251,1086,4606,77,665,781,3748
32,1176,7121,1.42,526,3026,151601.817108155,-39460.1113230387,121,85,39,1049,15,2626,256,3769,28,5535,951,3898
32,1177,4653,1.47,1780,3038,152855.817108155,-39448.1113230387,97,66,973,5916,296,3867,1932,6104,268,2299,692,2702
32,1178,4012,1.45,312,3025,151387.817108155,-39461.1113230387,97,67,121,822,118,1712,484,2633,52,900,553,3402
32,1179,6661,1.56,2169,3017,153244.817108155,-39469.1113230387,123,79,297,2369,149,5915,476,5362,123,8324,916,3058
32,1180,2899,1.48,3504,3006,154579.817108155,-39480.1113230387,89,60,132,893,139,1727,3811,21977,332,1758,701,2380
32,1181,5180,0.87,1599,2993,152674.817108155,-39493.1113230387,83,95,4322,17807,322,6003,2569,7509,256,6613,716,1653
32,1182,1776,0.81,1289,3006,152364.817108155,-39480.1113230387,48,59,2019,8386,133,7206,1364,6439,114,7087,453,2129
32,1183,2126,1,1559,3009,152634.817108155,-39477.1113230387,55,55,3026,10781,131,785,1222,4202,48,493,573,2668
32,1184,6386,1.08,791,2977,151866.817108155,-39509.1113230387,111,103,95,1155,88,4602,472,5274,83,6575,623,2573
32,1185,4692,1.06,1091,2982,152166.817108155,-39504.1113230387,83,78,5987,18718,365,3497,3139,8220,288,6122,656,2847
32,1186,4109,1.48,1236,2970,152311.817108155,-39516.1113230387,90,61,5173,11725,187,697,2867,8997,100,1234,659,2929
32,1187,5566,1.73,2426,2983,153501.817108155,-39503.1113230387,109,63,43,5221,11,284,89,805,12,693,603,3222
32,1188,2894,1.87,3353,2989,154428.817108155,-39497.1113230387,97,52,149,1261,138,5308,631,5677,235,7389,1242,4052
32,1189,3848,1.2,3355,2963,154430.817108155,-39523.1113230387,101,84,154,1014,65,1209,828,7329,441,3938,1828,5150
32,1190,6156,1.47,2221,2967,153296.817108155,-39519.1113230387,110,75,58,1246,75,888,405,2537,36,593,835,3481
32,1191,4437,1.58,2740,2959,153815.817108155,-39527.1113230387,114,72,147,1066,946,12200,1000,4999,149,1177,920,3645
32,1192,2087,0.91,3282,2954,154357.817108155,-39532.1113230387,58,64,271,1976,69,5177,1609,8073,508,6901,1149,3383
32,1193,5966,0.98,1389,2926,152464.817108155,-39560.1113230387,87,89,3828,20929,316,5059,1415,5261,77,5763,449,2171
32,1194,10655,1.33,3779,2900,154854.817108155,-39586.1113230387,184,138,393,1802,192,7017,653,7789,148,12084,861,4083
32,1195,7414,1.62,278,2926,151353.817108155,-39560.1113230387,131,81,86,1110,29,3760,447,8289,27,5305,447,2171
32,1196,5320,1.75,1564,2927,152639.817108155,-39559.1113230387,112,64,1958,12327,1239,15803,1800,4379,118,805,1539,3612
32,1197,6656,0.8,1912,2898,152987.817108155,-39588.1113230387,91,114,270,1860,305,5771,1482,7927,76,1154,710,2933
32,1198,4814,1.19,1109,2910,152184.817108155,-39576.1113230387,87,73,5364,18483,709,3412,3613,8013,187,1303,492,2187
32,1199,3762,1.11,3579,2890,154654.817108155,-39596.1113230387,91,82,235,1790,212,5169,1520,7108,398,8430,1303,3934
32,1200,6722,1.88,3027,2898,154102.817108155,-39588.1113230387,137,73,169,1888,39,5152,548,4887,62,6749,349,1807
32,1201,7526,1.7,2204,2884,153279.817108155,-39602.1113230387,138,81,53,3271,48,5290,109,4526,69,6617,627,2884
32,1202,5309,1.71,1555,2876,152630.817108155,-39610.1113230387,111,65,985,9058,2266,18593,1205,3063,91,850,909,2783
32,1203,3401,1.05,3213,2871,154288.817108155,-39615.1113230387,82,78,335,2210,80,5948,398,5353,96,8483,912,3992
32,1204,3320,1.11,1964,2874,153039.817108155,-39612.1113230387,73,66,94,938,125,991,418,2270,37,647,361,1721
32,1205,6582,1.41,768,2847,151843.817108155,-39639.1113230387,145,103,80,1009,26,303,158,2551,78,1776,756,3206
32,1206,4730,1.17,171,2857,151246.817108155,-39629.1113230387,83,71,166,2173,397,7224,557,5173,68,6794,633,3407
32,1207,7321,1.53,2283,2851,153358.817108155,-39635.1113230387,127,83,39,931,12,283,344,5490,27,880,624,3146
32,1208,3585,0.94,3186,2845,154261.817108155,-39641.1113230387,73,78,406,2196,97,6531,574,8223,80,6039,1131,3529
32,1209,5948,1.57,1786,2842,152861.817108155,-39644.1113230387,129,82,233,1694,59,393,2199,8795,57,793,1430,3466
32,1210,6744,1.27,3434,2827,154509.817108155,-39659.1113230387,109,86,248,1045,215,3357,1147,7431,115,7483,1200,4826
32,1211,5534,1.16,4141,2830,155216.817108155,-39656.1113230387,95,82,284,1976,199,1981,416,3040,44,3127,1506,5250
32,1212,7647,1.43,298,2825,151373.817108155,-39661.1113230387,126,88,218,1615,60,5832,306,6592,48,7100,1139,4772
32,1213,6675,1.15,428,2815,151503.817108155,-39671.1113230387,109,95,107,1632,47,4761,429,5420,74,6379,706,2774
32,1214,3666,1.21,754,2811,151829.817108155,-39675.1113230387,85,70,185,1409,50,4514,407,4169,554,6646,487,1744
32,1215,6589,1.76,1924,2809,152999.817108155,-39677.1113230387,125,71,54,814,22,245,646,6745,75,1932,600,2903
32,1216,4157,0.95,511,2799,151586.817108155,-39687.1113230387,71,75,88,668,168,1384,552,2206,25,666,836,3114
32,1217,2511,1.55,3096,2781,154171.817108155,-39705.1113230387,79,51,361,1597,104,6406,512,5131,98,6189,523,1903
32,1218,6701,1.32,191,2777,151266.817108155,-39709.1113230387,115,87,95,1318,34,380,314,3142,24,482,685,3434
32,1219,5089,1.32,945,2768,152020.817108155,-39718.1113230387,107,81,360,1633,555,6226,249,1700,36,985,1447,3980
32,1220,7322,1.55,3630,2776,154705.817108155,-39710.1113230387,132,85,435,1839,143,5759,885,7772,315,7386,1347,4749
32,1221,9912,2.19,4074,2770,155149.817108155,-39716.1113230387,186,85,266,1804,118,1669,266,3038,31,1470,651,2641
32,1222,5362,1.24,838,2765,151913.817108155,-39721.1113230387,93,75,125,952,32,290,669,5343,372,6337,871,3421
32,1223,5688,1.81,2990,2766,154065.817108155,-39720.1113230387,125,69,337,1178,53,370,567,5221,295,3025,997,4534
32,1224,5490,1.7,1870,2742,152945.817108155,-39744.1113230387,117,69,158,1270,62,892,781,6225,102,1048,876,2553
32,1225,9825,1.85,1028,2728,152103.817108155,-39758.1113230387,165,89,312,7767,309,2911,507,5064,33,843,812,2737
32,1226,5978,1.45,3571,2732,154646.817108155,-39754.1113230387,112,77,301,1456,58,4642,732,4938,425,6404,1647,5983
32,1227,5149,1.38,2688,2729,153763.817108155,-39757.1113230387,99,72,263,1051,54,580,1025,5956,108,2051,1750,5172
32,1228,6799,1.58,4188,2722,155263.817108155,-39764.1113230387,134,85,326,1258,74,574,111,1910,22,647,536,2030
32,1229,5360,1.4,1930,2722,153005.817108155,-39764.1113230387,108,77,104,1045,119,1158,787,3830,58,882,1430,4254
32,1230,10833,1.36,798,2695,151873.817108155,-39791.1113230387,162,119,104,793,23,282,387,7000,17,745,600,2888
32,1231,3277,1.59,2596,2726,153671.817108155,-39760.1113230387,86,54,427,4354,93,532,716,6184,64,650,1499,5041
32,1232,3664,2.1,2633,2694,153708.817108155,-39792.1113230387,128,61,406,2254,123,5459,2763,9173,360,7175,1120,2561
32,1233,6452,1.76,2373,2675,153448.817108155,-39811.1113230387,132,75,522,2184,138,5149,845,7042,105,5811,1148,4451
32,1234,2666,1.78,2601,2658,153676.817108155,-39828.1113230387,89,50,233,1536,62,212,984,4691,148,1253,1625,3702
32,1235,7762,1.62,719,2648,151794.817108155,-39838.1113230387,139,86,297,1258,58,404,986,6167,46,739,845,3440
32,1236,2636,1.26,2772,2664,153847.817108155,-39822.1113230387,67,53,171,1989,246,7232,2475,8727,391,7371,1233,3945
32,1237,4995,1.27,2877,2642,153952.817108155,-39844.1113230387,98,77,265,1064,71,1892,547,2953,213,2258,1662,6001
32,1238,3981,1.26,2627,2632,153702.817108155,-39854.1113230387,82,65,162,1069,39,551,1037,9359,651,5268,1686,4543
32,1239,6221,1.47,2353,2621,153428.817108155,-39865.1113230387,115,78,311,1503,87,497,752,6667,64,689,1163,4591
32,1240,4972,1.87,2535,2616,153610.817108155,-39870.1113230387,112,60,253,1962,67,412,516,2444,252,3052,1020,4048
32,1241,9576,1.39,860,2573,151935.817108155,-39913.1113230387,149,107,279,1688,71,5707,629,5379,66,6768,853,3999
32,1242,2486,1.22,2531,2567,153606.817108155,-39919.1113230387,62,51,113,1324,87,1329,1132,4170,827,4228,813,3087
32,1243,8969,2.04,2642,2567,153717.817108155,-39919.1113230387,169,83,238,1513,50,384,1549,12128,274,2857,1030,5561
32,1244,9148,1.71,3166,2557,154241.817108155,-39929.1113230387,169,99,302,2018,85,6633,142,4777,66,7342,710,3353
32,1245,6351,1.8,378,2560,151453.817108155,-39926.1113230387,133,74,88,1561,95,4744,152,4771,37,5731,809,3301
32,1246,6421,1.25,57,2532,151132.817108155,-39954.1113230387,116,93,229,11309,73,6134,83,5417,60,7029,622,2595
32,1247,2507,1.39,2279,2549,153354.817108155,-39937.1113230387,71,51,129,1682,308,6566,1659,5491,409,4457,732,2307
32,1248,2401,0.55,2222,2530,153297.817108155,-39956.1113230387,45,82,237,13832,706,4241,914,4940,277,1427,717,2520
32,1249,3824,1.57,343,2522,151418.817108155,-39964.1113230387,96,61,143,1557,51,5056,280,5464,54,6840,759,3045
32,1250,7715,1.86,1264,2517,152339.817108155,-39969.1113230387,138,74,103,1540,149,6725,887,10231,420,7743,840,3098
32,1251,3681,1.58,2271,2511,153346.817108155,-39975.1113230387,93,59,224,1177,142,1140,1079,4531,199,1271,1191,3171
32,1252,7413,1.57,443,2502,151518.817108155,-39984.1113230387,127,81,193,1380,167,3500,568,5507,230,5081,1203,4688
32,1253,2431,2.47,2594,2515,153669.817108155,-39971.1113230387,89,36,274,981,320,4745,838,4243,709,5576,1157,3864
32,1254,5335,1.43,1853,2502,152928.817108155,-39984.1113230387,99,69,148,1275,64,5503,494,5789,58,8171,534,1975
32,1255,6871,2.01,2607,2488,153682.817108155,-39998.1113230387,163,81,357,2145,306,7421,488,5934,208,7524,845,3217
32,1256,6708,1.49,724,2459,151799.817108155,-40027.1113230387,118,79,154,1142,39,4949,143,4534,34,6812,648,3166
32,1257,6699,0.97,1504,2450,152579.817108155,-40036.1113230387,94,97,173,1260,74,5168,1067,10674,308,6900,1359,5697
32,1258,4253,1.25,1631,2461,152706.817108155,-40025.1113230387,84,67,123,909,30,803,760,5086,485,3014,704,4009
32,1259,6467,2.11,2330,2459,153405.817108155,-40027.1113230387,133,63,247,2354,63,7355,243,5684,127,8583,632,3395
32,1260,4957,1.79,1306,2452,152381.817108155,-40034.1113230387,109,61,102,1130,63,2781,203,2190,134,3639,795,3042
32,1261,5437,1.73,3871,2448,154946.817108155,-40038.1113230387,111,64,28,390,74,904,105,894,16,739,251,1040
32,1262,10178,2.04,3504,2400,154579.817108155,-40086.1113230387,173,85,222,1534,59,3877,246,4402,40,6575,742,2923
32,1263,9929,2.58,1317,2391,152392.817108155,-40095.1113230387,191,74,227,1617,69,6266,82,5127,44,8153,658,2917
32,1264,4765,1.27,2333,2369,153408.817108155,-40117.1113230387,95,75,262,2080,65,7036,327,5185,209,6724,2030,6821
32,1265,10726,1.63,4035,2334,155110.817108155,-40152.1113230387,171,105,218,2313,85,4838,402,4901,46,9338,687,2964
32,1266,6368,2.03,2380,2349,153455.817108155,-40137.1113230387,144,71,119,693,28,274,182,1527,42,956,684,3216
32,1267,6687,1.65,1800,2341,152875.817108155,-40145.1113230387,117,71,322,2192,184,7017,432,5478,104,7563,1064,5207
32,1268,7298,1.16,4137,2291,155212.817108155,-40195.1113230387,115,99,152,1133,54,4275,139,4283,41,7858,658,3253
32,1269,10362,2.46,1277,2297,152352.817108155,-40189.1113230387,175,71,270,1475,145,4847,253,5466,110,5586,585,3995
32,1270,7668,1.6,283,2234,151358.817108155,-40252.1113230387,131,82,73,1540,42,6667,463,5721,39,6749,589,2095
32,1271,5780,1.87,1291,2223,152366.817108155,-40263.1113230387,118,63,114,1493,40,4562,208,4913,49,5978,351,1860
32,1272,3812,1.18,472,2218,151547.817108155,-40268.1113230387,77,65,287,1498,344,5138,442,5147,103,6900,558,3376
32,1273,2341,0.85,162,2216,151237.817108155,-40270.1113230387,52,61,229,1884,68,413,743,5257,390,2725,445,1880
32,1274,6253,1.62,2604,2201,153679.817108155,-40285.1113230387,128,79,257,1638,91,4962,170,4558,72,6919,306,1660
32,1275,5206,1.3,1570,2195,152645.817108155,-40291.1113230387,92,71,219,1376,370,1839,667,4390,87,2781,1332,4121
32,1276,5283,1.15,1442,2182,152517.817108155,-40304.1113230387,93,81,196,1770,92,5817,724,4438,368,5573,1231,4757
32,1277,2909,1.3,2382,2131,153457.817108155,-40355.1113230387,73,56,257,1664,66,484,1774,7734,141,1082,862,2857
32,1278,6439,1.14,2194,2114,153269.817108155,-40372.1113230387,97,85,294,1776,151,5295,318,4170,73,6142,843,3939
32,1279,7887,1.16,2483,2101,153558.817108155,-40385.1113230387,119,103,157,2123,86,7962,725,5735,75,7834,890,2516
32,1280,4931,1.45,2835,2105,153910.817108155,-40381.1113230387,103,71,1195,3486,532,3740,1100,5585,230,7861,1437,3461
32,1281,4623,1.36,697,2099,151772.817108155,-40387.1113230387,91,67,207,1150,58,5219,602,4940,393,5604,1026,3011
32,1282,5659,1.53,1130,2095,152205.817108155,-40391.1113230387,112,73,184,1748,84,3675,1063,4193,457,4700,1839,4676
32,1283,4557,1.23,807,2093,151882.817108155,-40393.1113230387,87,71,286,1818,113,5519,1018,8121,134,7450,908,2806
32,1284,5814,2.18,933,2096,152008.817108155,-40390.1113230387,135,62,250,1368,294,6440,932,8508,114,6658,702,2795
32,1285,3873,1.48,2768,2081,153843.817108155,-40405.1113230387,93,63,1023,2778,508,5275,865,6688,219,6378,1062,2953
32,1286,4440,1.51,4155,2068,155230.817108155,-40418.1113230387,104,69,92,960,52,549,305,1968,14,435,375,1557
32,1287,2302,0.86,635,2051,151710.817108155,-40435.1113230387,57,66,253,1346,157,3544,1775,6823,791,5357,3086,6004
32,1288,2754,1.44,947,2051,152022.817108155,-40435.1113230387,75,52,324,1084,298,5827,2252,7671,596,3481,1723,3594
32,1289,2436,0.87,724,2044,151799.817108155,-40442.1113230387,55,63,195,1221,123,5345,1810,11528,1130,7345,3145,5113
32,1290,3624,1.19,1565,2043,152640.817108155,-40443.1113230387,75,63,141,1664,174,6386,949,7452,677,5680,675,2707
32,1291,1687,1.4,2759,2035,153834.817108155,-40451.1113230387,63,45,1585,3184,587,1668,923,3272,502,1449,1943,4649
32,1292,3602,1.01,2739,2021,153814.817108155,-40465.1113230387,79,78,1878,4066,700,1880,1052,4109,617,1742,1566,4947
32,1293,3104,0.97,3016,2013,154091.817108155,-40473.1113230387,61,63,1663,3102,600,1379,782,1903,282,705,605,2034
32,1294,1532,2.34,501,2005,151576.817108155,-40481.1113230387,75,32,164,972,112,643,1935,5548,472,3564,1685,4061
32,1295,2010,1.33,534,1990,151609.817108155,-40496.1113230387,65,49,272,984,407,4500,2045,7196,530,5280,2588,4492
32,1296,11668,1.37,1386,1969,152461.817108155,-40517.1113230387,157,115,79,1806,56,4234,448,5974,151,5804,847,2506
32,1297,6136,1.03,2051,1967,153126.817108155,-40519.1113230387,98,95,580,2720,121,7456,484,5549,94,7613,1581,4635
32,1298,2401,1.84,837,1969,151912.817108155,-40517.1113230387,90,49,237,2551,194,8222,1967,9662,829,13348,1731,3725
32,1299,5799,1.43,3019,1963,154094.817108155,-40523.1113230387,119,83,531,2239,235,1479,952,7650,100,737,448,2078
32,1300,4816,1.1,1940,1962,153015.817108155,-40524.1113230387,85,77,696,1909,175,3984,1195,4340,132,4442,1125,3196
32,1301,3515,0.96,2000,1952,153075.817108155,-40534.1113230387,74,77,687,1600,162,579,1629,4937,130,1001,1761,4307
32,1302,6185,0.84,1792,1937,152867.817108155,-40549.1113230387,87,104,439,2286,119,7125,840,6608,77,7403,1516,4550
32,1303,2110,1.22,1655,1937,152730.817108155,-40549.1113230387,62,51,390,1759,79,399,678,3112,81,577,650,2171
32,1304,3251,0.97,995,1890,152070.817108155,-40596.1113230387,67,69,191,974,76,445,967,5640,96,1068,520,2280
32,1305,10054,1.46,1718,1867,152793.817108155,-40619.1113230387,137,94,404,2062,117,7539,613,7172,119,10439,1349,3740
