"fov","Area","AspectRatio","Width","Height","Mean.PanCK","Max.PanCK","Mean.CD68","Max.CD68","Mean.Membrane","Max.Membrane","Mean.CD45","Max.CD45","Mean.DAPI","Max.DAPI","SplitRatioToLocal","NucArea","NucAspectRatio","Circularity","Eccentricity","Perimeter","Solidity","cell_id","X","version","dualfiles","Run_name","Run_Tissue_name","ISH.concentration","Dash","tissue","Panel","assay_type","slide_ID","cell_ID","median_RNA","RNA_quantile_0.75","RNA_quantile_0.8","RNA_quantile_0.85","RNA_quantile_0.9","RNA_quantile_0.95","RNA_quantile_0.99","nCount_RNA","nFeature_RNA","median_negprobes","negprobes_quantile_0.75","negprobes_quantile_0.8","negprobes_quantile_0.85","negprobes_quantile_0.9","negprobes_quantile_0.95","negprobes_quantile_0.99","nCount_negprobes","nFeature_negprobes","Area.um2","CenterX_local_px","CenterY_local_px","CenterX_global_px","CenterY_global_px","cell"
344,4200,0.82,71,87,977,1268,482,1816,2436,6996,2511,7580,3305,6008,0,3156,0.95,0.87,0.81,247,17,"c_1_344_603",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,603,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,20254.81,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,43.7,2,60.48,4101,1021,6111,3244,"c_1_344_603"
344,3432,0.94,69,65,908,1220,497,2148,3211,6284,3225,7436,4087,6164,0,2624,1,0.96,0.8,212,16.19,"c_1_344_604",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,604,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,23738.78,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,40.85,2,49.4208,4154,1010,6164,3255,"c_1_344_604"
344,5760,0.91,85,93,1099,2272,1805,4500,1562,6452,773,2968,1840,3088,0,2372,0.82,0.92,0.85,280,20.57,"c_1_344_605",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,605,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,14547.85,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,40.53,2,82.944,2822,1026,4832,3239,"c_1_344_605"
344,4060,0.63,65,103,914,1336,411,884,2626,5212,2665,8136,3794,5804,0,3484,0.79,0.72,0.62,267,15.21,"c_1_344_606",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,606,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,20498.62,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,39.77,2,58.464,4038,1031,6048,3234,"c_1_344_606"
344,5839,0.65,80,124,2006,7704,507,1212,789,2328,437,960,1154,2856,0,2532,0.88,0.71,0.49,321,18.19,"c_1_344_607",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,607,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,8670.96,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,70.09,2,84.0816,1182,1038,3192,3227,"c_1_344_607"
344,1642,0.62,38,61,2686,13340,373,476,768,2212,513,1536,1752,3892,0,740,0.94,0.82,0.61,159,10.33,"c_1_344_608",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,608,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,11742.92,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,33.41,2,23.6448,1543,1012,3553,3253,"c_1_344_608"
344,3961,0.76,67,88,1015,1344,478,900,2068,4436,1944,6684,3641,6748,0,2504,0.97,0.92,0.7,233,17,"c_1_344_609",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,609,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,16268.96,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,54.61,2,57.0384,3667,1027,5677,3238,"c_1_344_609"
344,3265,0.78,80,62,946,1296,352,512,691,2024,471,892,1603,4104,0,1564,0.96,0.93,0.7,210,15.55,"c_1_344_610",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,610,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,9792.27,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,39.9,2,47.016,1679,1013,3689,3252,"c_1_344_610"
344,10828,0.87,157,136,993,1468,370,552,1223,5692,817,4060,3113,7292,0,5924,0.88,0.71,0.47,437,24.78,"c_1_344_611",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,611,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,13464.69,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,38.58,2,155.9232,1908,1060,3918,3205,"c_1_344_611"
344,2184,0.78,73,57,1014,1280,428,712,1360,4452,1202,2980,4080,6260,0,1896,0.96,0.74,0.45,193,11.32,"c_1_344_612",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,612,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,12339.56,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,54.5,2,31.4496,3134,1020,5144,3245,"c_1_344_612"
344,1730,0.76,74,56,1873,5008,405,684,1341,2972,588,1852,1935,3092,0,1344,0.76,0.58,0.29,193,8.96,"c_1_344_613",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,613,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,17153.92,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,65.39,2,24.912,1408,1021,3418,3244,"c_1_344_613"
344,3720,0.73,94,69,588,1168,257,532,1127,4096,1223,6316,1347,4152,0,1128,0.86,0.8,0.48,242,15.37,"c_1_344_614",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,614,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,14457.55,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,40.22,2,53.568,1989,1014,3999,3251,"c_1_344_614"
344,3552,0.72,63,87,962,1176,556,1140,2506,4112,3031,6964,2198,4028,0,2060,0.76,0.86,0.68,228,15.58,"c_1_344_615",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,615,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,19576.81,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,57.59,2,51.1488,3769,1039,5779,3226,"c_1_344_615"
344,4852,0.77,97,75,911,1272,512,2200,3360,6308,3152,7924,3500,5516,0,3580,0.73,0.8,0.66,276,17.58,"c_1_344_616",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,616,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,22147.16,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,40.11,2,69.8688,3922,1035,5932,3230,"c_1_344_616"
344,7075,0.93,106,99,1837,4328,508,1916,1127,3128,711,3336,2253,5552,0,3600,0.97,0.84,0.62,326,21.7,"c_1_344_617",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,617,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,11638.12,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,91.97,2,101.88,1298,1049,3308,3216,"c_1_344_617"
344,6036,0.67,112,75,3466,11452,478,1132,1052,2432,508,1456,1562,3252,0,3388,0.89,0.9,0.84,290,20.81,"c_1_344_618",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,618,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,10487.15,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,66.05,2,86.9184,1498,1037,3508,3228,"c_1_344_618"
344,5253,0.93,101,94,2178,5196,494,780,1161,3632,627,2784,1780,3812,0,2328,0.52,0.79,0.74,289,18.18,"c_1_344_619",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,619,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,12123.61,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,117.13,2,75.6432,1394,1048,3404,3217,"c_1_344_619"
344,6015,0.88,90,102,805,1104,309,460,641,2068,410,1372,1391,4856,0,2232,0.7,0.89,0.94,291,20.67,"c_1_344_620",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,620,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,9846.76,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,46.68,2,86.616,1765,1039,3775,3226,"c_1_344_620"
344,2376,0.71,49,69,1003,1476,429,732,1750,8148,1643,7392,3742,5896,0,1892,0.96,0.95,0.63,177,13.42,"c_1_344_621",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,621,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,15333.4,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,44.64,2,34.2144,3182,1038,5192,3227,"c_1_344_621"
344,25244,0.68,277,189,1060,1524,462,1088,1531,4788,1510,5780,3963,6740,0,20088,0.64,0.59,0.69,736,34.3,"c_1_344_622",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,622,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,13983.67,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,60.09,2,363.5136,3576,1102,5586,3163,"c_1_344_622"
344,2484,0.87,53,61,977,1284,491,852,2240,4048,2017,5944,2188,3160,0,1640,0.88,0.91,0.91,185,13.43,"c_1_344_623",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,623,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,16300.47,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,50.09,2,35.7696,3714,1042,5724,3223,"c_1_344_623"
344,2750,0.65,49,75,1622,2876,512,816,790,2352,533,928,934,1768,0,892,0.84,0.84,0.62,203,13.55,"c_1_344_624",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,624,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,8353.17,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,110.79,2,39.6,1236,1050,3246,3215,"c_1_344_624"
344,7259,0.88,120,106,1010,2844,393,668,1103,3188,785,3104,2591,6012,0,4360,0.85,0.74,0.78,351,20.68,"c_1_344_625",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,625,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,14570.68,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,43.43,2,104.5296,1672,1058,3682,3207,"c_1_344_625"
344,4300,0.89,79,89,1011,1292,476,944,2035,4404,1630,4636,3570,6172,0,2408,0.94,0.89,0.72,246,17.48,"c_1_344_626",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,626,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,14983.32,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,52.41,2,61.92,3057,1058,5067,3207,"c_1_344_626"
344,3960,0.91,77,85,986,1308,491,1592,1403,3864,1332,4700,3163,5608,0,2564,0.79,0.8,0.79,250,15.84,"c_1_344_627",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,627,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,12757.96,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,52.81,2,57.024,3344,1058,5354,3207,"c_1_344_627"
344,9968,0.73,171,125,986,2064,570,4216,2348,4584,2537,7116,3356,6140,0,6280,0.88,0.64,0.64,443,22.5,"c_1_344_628",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,628,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,18160.04,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,44.59,2,143.5392,3817,1078,5827,3187,"c_1_344_628"
344,5461,0.89,95,85,2098,8448,505,1092,663,1340,423,900,1224,2488,0,2680,0.97,0.93,0.76,271,20.15,"c_1_344_629",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,629,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,8489.7,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,58.97,2,78.6384,1128,1062,3138,3203,"c_1_344_629"
344,4222,0.97,71,73,893,1180,459,1480,3065,5880,3084,8404,3776,5968,0.82,3192,0.94,1.03,0.42,227,18.6,"c_1_344_630",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,630,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,24356.98,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,32.69,2,60.7968,4219,1056,6229,3209,"c_1_344_630"
344,3472,0.84,73,61,1000,1348,408,692,1651,4056,1765,5224,4204,6332,0,3016,0.83,0.91,0.75,219,15.85,"c_1_344_631",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,631,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,14815.9,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,52.34,2,49.9968,2952,1052,4962,3213,"c_1_344_631"
344,3492,0.79,75,59,1069,1504,467,1240,1231,2324,1281,2616,3564,6236,0,2036,0.93,1.01,0.73,208,16.79,"c_1_344_632",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,632,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,11890.06,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,70.89,2,50.2848,3463,1053,5473,3212,"c_1_344_632"
344,4600,0.88,73,83,949,1588,546,2896,1709,4120,1579,6952,3096,5156,0,3320,0.71,0.9,0.72,253,18.18,"c_1_344_633",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,633,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,14097.49,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,43.82,2,66.24,2882,1069,4892,3196,"c_1_344_633"
344,5868,0.75,108,81,640,2120,300,4980,1085,3152,961,4260,2193,5112,0,3004,1,0.9,0.75,287,20.45,"c_1_344_634",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,634,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,12975.05,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,40.46,2,84.4992,2018,1066,4028,3199,"c_1_344_634"
344,2956,0.94,63,59,3719,21544,381,616,1038,2268,832,3584,1483,4596,0,884,1,0.91,0.87,202,14.63,"c_1_344_635",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,635,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,13894.63,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,38.18,2,42.5664,1585,1066,3595,3199,"c_1_344_635"
344,4168,0.79,93,73,1081,1376,456,764,1331,3944,1205,3764,3318,4684,0,3432,0.86,0.82,0.6,252,16.54,"c_1_344_636",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,636,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,11965.8,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,65.39,2,60.0192,3144,1076,5154,3189,"c_1_344_636"
344,8708,0.6,183,109,927,1264,446,1260,3653,6540,3942,10252,3010,5728,0,5436,0.69,0.53,0.6,455,19.14,"c_1_344_637",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,637,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,24283.84,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,40.76,2,125.3952,4053,1096,6063,3169,"c_1_344_637"
344,4232,0.95,81,77,906,1368,448,924,3503,6780,2911,6776,3584,6088,0,2860,0.83,0.88,0.88,246,17.2,"c_1_344_638",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,638,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,23658.72,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,38.59,2,60.9408,4164,1080,6174,3185,"c_1_344_638"
344,5472,0.88,89,101,1018,1384,437,1112,1366,3636,1375,4136,4077,6488,0,4460,0.88,0.82,0.83,289,18.93,"c_1_344_639",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,639,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,13368.53,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,53.75,2,78.7968,3000,1094,5010,3171,"c_1_344_639"
344,2080,0.74,61,45,980,1188,461,820,3074,5356,4043,7716,3328,5332,0,1716,0.85,0.9,0.68,170,12.24,"c_1_344_640",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,640,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,23938.24,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,34.36,2,29.952,4094,1066,6104,3199,"c_1_344_640"
344,5041,0.65,109,71,2199,5600,498,1020,1004,2996,534,1392,1777,3232,0,2820,0.69,0.83,0.78,277,18.2,"c_1_344_641",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,641,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,10103.13,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,93.55,2,72.5904,1342,1089,3352,3176,"c_1_344_641"
344,7005,0.76,119,91,733,1548,480,3944,1517,5128,1319,5580,2077,6416,0,2744,0.74,0.83,0.64,325,21.55,"c_1_344_642",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,642,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,13795.03,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,41.88,2,100.872,2789,1099,4799,3166,"c_1_344_642"
344,9916,0.5,168,84,1949,9000,372,3548,294,2056,321,3356,667,2972,0,2160,0.48,0.8,0.47,394,25.17,"c_1_344_643",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,643,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,5354.91,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,35.02,2,142.7904,654,1082,2664,3183,"c_1_344_643"
344,5427,0.83,115,95,1034,1548,458,836,1413,4740,1184,3552,3765,5648,0,4008,0.58,0.69,0.85,315,17.23,"c_1_344_644",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,644,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,12342.79,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,51.26,2,78.1488,3101,1105,5111,3160,"c_1_344_644"
344,3540,0.79,85,67,1130,1660,585,2660,2348,4416,1689,4348,3030,4652,0,2632,0.97,0.85,0.57,229,15.46,"c_1_344_645",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,645,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,15323.75,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,65.4,2,50.976,3696,1091,5706,3174,"c_1_344_645"
344,2796,0.88,67,59,1006,1236,485,920,3950,6752,3820,8624,3309,5972,0,1800,0.78,0.92,0.73,195,14.34,"c_1_344_646",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,646,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,24938.51,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,40.19,2,40.2624,3929,1089,5939,3176,"c_1_344_646"
344,3410,0.89,65,73,847,1128,323,444,647,1548,409,1564,1121,2144,0,260,0.82,0.93,0.84,215,15.86,"c_1_344_647",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,647,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,10346.71,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,43.31,2,49.104,1794,1091,3804,3174,"c_1_344_647"
344,6068,0.94,89,95,1009,1280,469,1072,1535,5296,1658,5436,4679,7576,0,5028,0.85,0.81,0.75,307,19.77,"c_1_344_648",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,648,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,15093.25,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,58.06,2,87.3792,3268,1109,5278,3156,"c_1_344_648"
344,5739,0.73,123,90,3511,25140,459,752,1178,2736,481,984,1701,3764,0,3240,0.56,0.66,0.91,330,17.39,"c_1_344_649",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,649,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,10877.94,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,69.77,2,82.6416,1497,1106,3507,3159,"c_1_344_649"
344,3604,0.75,65,87,1021,1524,436,948,1214,2624,1221,3416,4151,5776,0,3348,0.78,0.84,0.73,232,15.53,"c_1_344_650",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,650,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,12147.59,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,55.34,2,51.8976,2930,1117,4940,3148,"c_1_344_650"
344,4103,0.92,78,85,1042,1416,463,900,2014,4212,2779,11960,3521,6192,0,2856,0.77,0.78,0.66,257,15.96,"c_1_344_651",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,651,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,18105.27,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,49.73,2,59.0832,3198,1116,5208,3149,"c_1_344_651"
344,5196,0.66,67,101,1078,1340,471,776,1526,3204,1728,5464,3507,5832,0,3780,0.85,0.84,0.87,278,18.69,"c_1_344_652",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,652,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,13461.14,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,50.48,2,74.8224,3407,1124,5417,3141,"c_1_344_652"
344,2382,0.68,74,50,1848,7384,427,744,1369,3976,778,2756,2022,4300,0,1348,0.8,0.84,0.72,189,12.6,"c_1_344_653",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,653,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,15011.59,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,62.57,2,34.3008,1644,1103,3654,3162,"c_1_344_653"
344,1848,0.71,43,61,1045,1400,503,860,1651,3256,1345,3564,3055,4836,0,1324,0.75,0.92,0.39,159,11.62,"c_1_344_654",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,654,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,13195.52,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,66.6,2,26.6112,3325,1110,5335,3155,"c_1_344_654"
344,2315,0.68,80,54,594,936,262,412,1323,3088,994,2688,1250,3208,0,804,0.86,0.73,0.45,199,11.63,"c_1_344_655",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,655,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,13626.28,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,51.89,2,33.336,2046,1102,4056,3163,"c_1_344_655"
344,7124,0.96,109,113,900,1400,455,1104,3300,7228,3212,7792,2330,4664,1.38,3844,0.73,0.84,0.67,327,21.79,"c_1_344_656",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,656,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,22246.65,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,42.23,2,102.5856,4200,1140,6210,3125,"c_1_344_656"
344,4292,0.89,95,85,2168,5544,493,832,1091,2584,469,1312,1522,2684,0,2612,0.88,0.76,0.75,267,16.07,"c_1_344_657",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,657,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,9635.02,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,77.31,2,61.8048,1431,1128,3441,3137,"c_1_344_657"
344,10130,0.62,164,102,4014,34348,443,692,1176,4072,458,1256,1914,3972,0,5648,0.68,0.74,0.6,416,24.35,"c_1_344_658",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,658,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,11571.72,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,59.4,2,145.872,1572,1129,3582,3136,"c_1_344_658"
344,4395,0.95,76,72,799,1032,308,420,603,1280,450,1528,1580,4576,0,1636,0.68,1.01,0.86,234,18.78,"c_1_344_659",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,659,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,11007.52,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,41.05,2,63.288,1858,1106,3868,3159,"c_1_344_659"
344,3532,0.88,71,81,1035,1572,564,2456,2387,4360,1592,4008,2518,3760,0,360,0.94,0.83,0.97,231,15.29,"c_1_344_660",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,660,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,14829.2,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,56.9,2,50.8608,3793,1126,5803,3139,"c_1_344_660"
344,1701,0.5,35,70,889,1636,499,1400,3467,5444,3144,7356,2662,5720,0.33,832,0.46,0.66,0.4,180,9.45,"c_1_344_661",1,"v6","?","Run0","S0","1nM","PILOT","tissue","WTx","protein",1,661,111005.23,238546.32,280105.088,483068.377000001,884195.694,2087400.77,3500619.54400001,24761.35,67,46942.55,63306.945,66579.824,69852.703,73125.582,76398.461,79016.7642,37.75,2,24.4944,4237,1121,6247,3144,"c_1_344_661"
